,uid,price,suv_prob,vert_prob,sedan_prob,coupe_prob,hatchback_prob,window_damage_prob,door_damage_prob,bumper_damage_prob,hood_damage_prob,excellent_cond_prob,average_cond_prob,year,make,model_name,trim,mileage,title_status,transmission,engine_cylinders,displacement
0,7865789467,1800.0,0.475830078125,0.51171875,0.736328125,0.0745849609375,0.422119140625,0.457275390625,0.2408447265625,0.1373291015625,0.33203125,0.66943359375,0.200439453125,2003,Honda,Accord EX,EX,,,Automatic,,
1,7865784701,2800.0,0.1865234375,0.1136474609375,0.7412109375,0.034515380859375,0.2509765625,0.1204833984375,0.1571044921875,0.0504150390625,0.50927734375,0.583984375,0.1282958984375,2003,Honda,Accord,,,,,,
2,7865780123,1999.0,0.412353515625,0.242431640625,0.7177734375,0.027008056640625,0.60595703125,0.32080078125,0.5205078125,0.157470703125,0.259765625,0.703125,0.39208984375,2000,Accord,Lx,,159000,,Needs repair/replace (current one is going out),,
3,7865763347,6995.0,0.1375732421875,0.11444091796875,0.71337890625,0.083740234375,0.31494140625,0.41845703125,0.186279296875,0.1116943359375,0.74658203125,0.289794921875,0.1885986328125,2010,Honda,Accord LX Sedan 4-DOORS,LX,105000,clean,Automatic,4,2.4
4,7865716774,22000.0,0.6220703125,0.34765625,0.853515625,0.1561279296875,0.51611328125,0.452392578125,0.161376953125,0.466064453125,0.60595703125,0.6357421875,0.57080078125,18,Accord,Sport,,81100,clean,,,
5,7865681197,2800.0,0.467529296875,0.1966552734375,0.84912109375,0.05438232421875,0.342041015625,0.47509765625,0.377197265625,0.0347900390625,0.1123046875,0.634765625,0.63916015625,,,,,219000,,,,
6,7865539056,7500.0,0.401123046875,0.49072265625,0.78759765625,0.096923828125,0.407958984375,0.3486328125,0.2890625,0.08331298828125,0.533203125,0.73095703125,0.80859375,2012,Honda,Accord EX-L V6 Sedan,EX-L V6 Sedan,157000,Clean and in hand,Automatic,,3.5
7,7865479488,6000.0,0.6005859375,0.373046875,0.8544921875,0.1378173828125,0.42919921875,0.79248046875,0.06549072265625,0.25390625,0.103515625,0.76904296875,0.67236328125,2007,Honda,Accord EX,,193000,clean,Manual,,
8,7865461018,17500.0,0.42138671875,0.1317138671875,0.76025390625,0.29296875,0.68115234375,0.30859375,0.09527587890625,0.433837890625,0.3720703125,0.62890625,0.6591796875,2016,Honda,Accord,LX,37000,clean,Manual,4,
9,7865411025,1999.0,0.62109375,0.62841796875,0.884765625,0.27392578125,0.36669921875,0.260986328125,0.179931640625,0.2005615234375,0.51220703125,0.60595703125,0.68310546875,2005,HONDA,ACCORD 2DR COUPE EX,EX,306000,clean,Automatic,,
10,7865332863,5000.0,0.41455078125,0.1307373046875,0.833984375,0.0506591796875,0.270751953125,0.1640625,0.135986328125,0.058502197265625,0.1947021484375,0.64599609375,0.333984375,2026,,,,0,clean,Automatic,4,
11,7865322441,6300.0,0.572265625,0.33544921875,0.9423828125,0.08416748046875,0.445068359375,0.224609375,0.5224609375,0.77685546875,0.352783203125,0.7724609375,0.34619140625,2005,honda,accord v6,,145000,clean,automatic,6,
12,7865313606,4800.0,0.35546875,0.3076171875,0.89990234375,0.2322998046875,0.397705078125,0.484130859375,0.1741943359375,0.0362548828125,0.1656494140625,0.68798828125,0.263916015625,2006,honda,accord,,116000,clean,manual,6,
13,7865303819,7800.0,0.8837890625,0.25341796875,0.84033203125,0.0848388671875,0.5986328125,0.271728515625,0.2890625,0.056060791015625,0.1466064453125,0.77001953125,0.74462890625,Unknown,,,,108000,Clean Title,Automatic,6,3.0
14,7865283161,1.0,0.59423828125,0.2447509765625,0.7578125,0.4052734375,0.51025390625,0.311279296875,0.277587890625,0.1370849609375,0.438720703125,0.5576171875,0.78076171875,2018,honda,accord sport,,,clean,Automatic,4,2.0
15,7865183236,3500.0,0.45556640625,0.35595703125,0.7744140625,0.058807373046875,0.218017578125,0.398681640625,0.16357421875,0.02606201171875,0.1971435546875,0.50048828125,0.6748046875,2021,Honda,Accord DX,,,clean,,,
16,7865163005,3500.0,0.7666015625,0.277587890625,0.91552734375,0.216064453125,0.290283203125,0.69482421875,0.179931640625,0.2247314453125,0.234375,0.69384765625,0.5390625,1999,Honda,Accord EX,EX,200650,clean,,,
17,7865145125,2200.0,0.495849609375,0.453369140625,0.478271484375,0.1617431640625,0.339111328125,0.29345703125,0.3369140625,0.034515380859375,0.1405029296875,0.49658203125,0.369140625,2007,HONDA,ACCORD EX COUPE,,212000,Salvage,Automatic,,
18,7865055237,2300.0,0.322998046875,0.056182861328125,0.93701171875,0.057769775390625,0.3837890625,0.275390625,0.1888427734375,0.08013916015625,0.149658203125,0.65771484375,0.279541015625,6,,,,,Clean Title,Automatic,6,
19,7864970577,5500.0,0.43017578125,0.408203125,0.89794921875,0.10479736328125,0.47265625,0.173583984375,0.39599609375,0.0355224609375,0.2142333984375,0.6513671875,0.32666015625,2008,Honda,Accord,,,Clean,Automatic,,2.4
20,7864941244,9800.0,0.6337890625,0.495361328125,0.78857421875,0.18798828125,0.611328125,0.48046875,0.432861328125,0.02862548828125,0.1795654296875,0.6806640625,0.82470703125,2014,Honda,Accord,EX-L,,clean,automatic,4,
21,7864935601,6500.0,0.330078125,0.153564453125,0.92626953125,0.071533203125,0.345947265625,0.1793212890625,0.187255859375,0.237548828125,0.429931640625,0.689453125,0.274169921875,2005,Honda,Accord EXL,,144000,Clean,Automatic,6,
22,7864831105,2500.0,0.254638671875,0.2032470703125,0.69287109375,0.04034423828125,0.322265625,0.402099609375,0.19287109375,0.07843017578125,0.57958984375,0.497314453125,0.50146484375,,,,,158000,,Manual,,
23,7864814413,15500.0,0.58203125,0.257080078125,0.90673828125,0.0772705078125,0.49462890625,0.480712890625,0.25732421875,0.198486328125,0.374267578125,0.5546875,0.6904296875,Not available,Honda,Not available,Not available,55000,Clean/ Certified Pre-Owned,Automatic,Not available,Not available
24,7864793285,9500.0,0.50927734375,0.1397705078125,0.8779296875,0.043304443359375,0.6513671875,0.423583984375,0.2734375,0.052001953125,0.1593017578125,0.6484375,0.6611328125,not available,Honda,not available,,104000,clean,,,
25,7864790922,14500.0,0.8564453125,0.1796875,0.728515625,0.0726318359375,0.5966796875,0.4013671875,0.2001953125,0.30859375,0.3115234375,0.775390625,0.5673828125,2014,Honda,Accord,,85600,Clean,,,
26,7864790315,5800.0,0.456298828125,0.441162109375,0.6884765625,0.10479736328125,0.28857421875,0.736328125,0.1077880859375,0.0198211669921875,0.3681640625,0.71630859375,0.2474365234375,Not Available,Honda,Not Available,Not Available,98000,clean,Not Available,Not Available,Not Available
27,7864688910,2200.0,0.343017578125,0.1571044921875,0.9765625,0.08404541015625,0.345947265625,0.36181640625,0.459716796875,0.06280517578125,0.348388671875,0.51220703125,0.74951171875,1999,Honda,Accord,,,clean,,,
28,7864408678,9250.0,0.425537109375,0.262451171875,0.6875,0.173828125,0.281005859375,0.4970703125,0.2108154296875,0.073974609375,0.34033203125,0.5966796875,0.275634765625,2011,Honda,Accord EX,EX,,clean,,,
29,7864316028,11000.0,0.5029296875,0.439697265625,0.79345703125,0.1495361328125,0.468017578125,0.198486328125,0.2244873046875,0.1390380859375,0.35546875,0.74951171875,0.69970703125,2014,Honda,Accord Sport,,139100,Clean Title,Automatic CVT,2.4,
30,7864300374,9900.0,0.364013671875,0.23095703125,0.896484375,0.10772705078125,0.324462890625,0.245361328125,0.157470703125,0.335693359375,0.490966796875,0.6923828125,0.3974609375,2004,Honda,Accord,LX,53000,clean,automatic,4,
31,7864277565,6500.0,0.3896484375,0.174072265625,0.59375,0.070068359375,0.76513671875,0.1776123046875,0.307373046875,0.339111328125,0.76806640625,0.669921875,0.79833984375,2015,Honda,Accord 2D Coupe,,,clean,,,
32,7864220098,2500.0,0.72021484375,0.1787109375,0.9130859375,0.1241455078125,0.75927734375,0.62548828125,0.1953125,0.10784912109375,0.45166015625,0.73046875,0.7509765625,526,,,,,clean,Automatic,4,2.4
33,7864175372,3500.0,0.4326171875,0.415771484375,0.6591796875,0.10723876953125,0.31005859375,0.298583984375,0.78857421875,0.06268310546875,0.0928955078125,0.66015625,0.47900390625,many,Honda,Accord,,,Clean,,,
34,7864168260,11500.0,0.23291015625,0.167724609375,0.78564453125,0.1484375,0.23291015625,0.310791015625,0.168701171875,0.021392822265625,0.1820068359375,0.6767578125,0.72216796875,2012,Honda,Accord,,114000,Clean,Automatic,4,
35,7864156672,4400.0,0.451416015625,0.36962890625,0.84423828125,0.1680908203125,0.429931640625,0.390380859375,0.1944580078125,0.0284271240234375,0.70068359375,0.72314453125,0.7890625,2008,Honda,Accord LX,LX,200000,clean,,,
36,7864151270,2500.0,0.2283935546875,0.890625,0.853515625,0.2371826171875,0.4658203125,0.1376953125,0.0980224609375,0.035369873046875,0.116943359375,0.85302734375,0.30859375,1989,Honda,Hatchback (last year model),,,clean,Automatic,,
37,7864117068,6499.0,0.329833984375,0.1939697265625,0.62744140625,0.04010009765625,0.63671875,0.26904296875,0.36767578125,0.06982421875,0.2939453125,0.591796875,0.2222900390625,2008,Honda,Accord LX,,141000,,Automatic,4,2.4
38,7864056331,16500.0,0.74755859375,0.1968994140625,0.83349609375,0.1019287109375,0.26904296875,0.1923828125,0.140380859375,0.059600830078125,0.2578125,0.57275390625,0.76611328125,2018,Honda,Accord sports,,53000,branded/salvage,,,
39,7864055499,4500.0,0.87744140625,0.487548828125,0.84912109375,0.39306640625,0.5126953125,0.290771484375,0.176513671875,0.74462890625,0.400390625,0.7890625,0.53369140625,2008,,,,,clean,,,
40,7864012723,4800.0,0.46875,0.38818359375,0.85888671875,0.20458984375,0.40380859375,0.35546875,0.390625,0.275146484375,0.6171875,0.497314453125,0.348388671875,2011,Honda,Accord EXL,EXL,210000,Clean Title,Automatic,6,
41,7863766713,18500.0,0.3505859375,0.234619140625,0.595703125,0.21875,0.457763671875,0.307373046875,0.451171875,0.420654296875,0.54052734375,0.7265625,0.83544921875,2019,Accord,Sport,Sport,120000,clean,,,
42,7863749962,4800.0,0.51806640625,0.59423828125,0.89990234375,0.13720703125,0.5625,0.5693359375,0.62158203125,0.07855224609375,0.29736328125,0.6943359375,0.72705078125,,Honda,Accord,,25,,Automatic,6,
43,7863619043,7999.0,0.3125,0.274169921875,0.90283203125,0.126220703125,0.53369140625,0.364990234375,0.27783203125,0.0821533203125,0.3681640625,0.7451171875,0.262451171875,2010,Honda,Accord EX-L,EX-L,100000,clean,,4,
44,7863488619,9900.0,0.748046875,0.5,0.95703125,0.19140625,0.55126953125,0.6181640625,0.161376953125,0.07501220703125,0.1890869140625,0.86279296875,0.6875,Unknown,Honda,Accord,Fully Equipped Model,141000,Clean,Automatic,6,
45,7863480060,20950.0,0.54638671875,0.22607421875,0.8125,0.07220458984375,0.5771484375,0.255615234375,0.44189453125,0.05816650390625,0.1485595703125,0.58935546875,0.30615234375,2019,Honda,Accord EXL 1.5,,62000,clean,,,
46,7863440334,11500.0,0.61474609375,0.324462890625,0.89599609375,0.119384765625,0.64599609375,0.36328125,0.42529296875,0.187744140625,0.5810546875,0.6142578125,0.7607421875,2014,Honda,Accord EX,EX,135000,clean,Automatic,4,
47,7863411513,11998.0,0.509765625,0.384521484375,0.5703125,0.1591796875,0.81494140625,0.363525390625,0.5703125,0.0419921875,0.262451171875,0.426025390625,0.56298828125,2018,Honda,Accord Sport,,0,Clean Title,,4,
48,7863334516,1.0,0.5947265625,0.2685546875,0.7607421875,0.319091796875,0.517578125,0.311279296875,0.275634765625,0.135986328125,0.434326171875,0.556640625,0.78271484375,2018,Honda,Accord Sport,Sport 2.0T Turbo,,,,,
49,7863236126,4150.0,0.419921875,0.2152099609375,0.88916015625,0.06646728515625,0.3310546875,0.1710205078125,0.11566162109375,0.18896484375,0.33642578125,0.80029296875,0.6669921875,2005,Honda,Accord Ex,Ex,122700,clean,Automatic,4,
50,7863221540,4900.0,0.329833984375,0.2225341796875,0.88916015625,0.1263427734375,0.448486328125,0.469970703125,0.263671875,0.057891845703125,0.328857421875,0.62646484375,0.58642578125,2007,HONDA,ACCORD,,158000,,,4,
51,7863184528,5250.0,0.07745361328125,0.08245849609375,0.7119140625,0.1898193359375,0.35205078125,0.11761474609375,0.179931640625,0.127685546875,0.60888671875,0.375,0.248291015625,,,,,282000,clean,,,
52,7863108081,4000.0,0.487548828125,0.3369140625,0.7900390625,0.1949462890625,0.66259765625,0.476318359375,0.2432861328125,0.1373291015625,0.363037109375,0.69091796875,0.2880859375,2006,Honda,Accord Ex,Ex,148000,Clean,,,
53,7863075066,1500.0,0.216552734375,0.0506591796875,0.759765625,0.0809326171875,0.1300048828125,0.07061767578125,0.0966796875,0.12225341796875,0.086669921875,0.7021484375,0.2469482421875,,,,,,Branded/ Salvage,,,
54,7862774175,4150.0,0.2548828125,0.12298583984375,0.93505859375,0.047088623046875,0.326904296875,0.2469482421875,0.224853515625,0.0278167724609375,0.263916015625,0.6376953125,0.325927734375,2001,Honda,Accord,SE,,Clean,Manual,4,2.3
55,7862716877,5800.0,0.45263671875,0.282958984375,0.66015625,0.0372314453125,0.382080078125,0.283447265625,0.142578125,0.0673828125,0.43798828125,0.556640625,0.417236328125,2010,Honda,Accord,,150,clean,4 cycling,,
56,7862716839,19800.0,0.47265625,0.358154296875,0.41943359375,0.1446533203125,0.61669921875,0.316162109375,0.1109619140625,0.0797119140625,0.6611328125,0.650390625,0.2442626953125,2019,Honda,Accord Sport 2.0T,Sport 2.0T,106000,clean,Manual,4,2.0
57,7862683911,10500.0,0.369384765625,0.2025146484375,0.7080078125,0.12310791015625,0.7666015625,0.179931640625,0.142333984375,0.1907958984375,0.405029296875,0.541015625,0.43017578125,2018,Honda,Accord Sport,,,branded/salvage,,,
58,7862636584,4250.0,0.37841796875,0.56982421875,0.87060546875,0.1953125,0.30126953125,0.7509765625,0.333984375,0.2049560546875,0.2396240234375,0.68359375,0.7490234375,2003,Honda,Accord,,144000,clean,,,
59,7862500535,10500.0,0.7890625,0.50244140625,0.7646484375,0.092041015625,0.54150390625,0.091552734375,0.11883544921875,0.21533203125,0.353515625,0.63232421875,0.84228515625,not available,Honda,Accord,not available,,clean,Manual,4,
60,7862482929,1500.0,0.298828125,0.1868896484375,0.8115234375,0.285400390625,0.19580078125,0.0489501953125,0.117431640625,0.055267333984375,0.07794189453125,0.76708984375,0.5537109375,1998,,,,98000,Clean Title,Automatic,,
61,7862358120,6999.0,0.369384765625,0.146240234375,0.82763671875,0.042755126953125,0.51611328125,0.350830078125,0.342529296875,0.3798828125,0.28662109375,0.456787109375,0.5224609375,2011,Honda,Accord,,,clean,,,
62,7862343738,6900.0,0.310546875,0.183837890625,0.63232421875,0.052398681640625,0.5810546875,0.399169921875,0.227294921875,0.451171875,0.452880859375,0.363525390625,0.80126953125,2025,,,,149000,clean,,,
63,7862197714,1.0,0.19677734375,0.183837890625,0.279052734375,0.331787109375,0.1693115234375,0.0100860595703125,0.022735595703125,0.0276031494140625,0.03375244140625,0.470947265625,0.7890625,"['99-02', '03-05', '96-99', '00-05', '99-01', '02-07']","['Accord', 'Civic', 'Odyssey']","['Accord', 'Civic', 'Odyssey']","['4spd', '5spd', '4spd', '4spd', '4spd', '5spd']",[],[],"['Automatic', 'Manual', 'Automatic', 'Manual', 'Automatic', 'Manual']","[6, 4, 6, 4]",[]
64,7862099774,6000.0,0.334228515625,0.1815185546875,0.76806640625,0.0833740234375,0.61865234375,0.3603515625,0.1907958984375,0.26416015625,0.470703125,0.70849609375,0.25341796875,2010,Honda,Accord EXL v6,,,clean and title,,6,
65,7862069898,6750.0,0.66064453125,0.48388671875,0.52587890625,0.057708740234375,0.242919921875,0.1702880859375,0.050018310546875,0.09490966796875,0.298828125,0.69384765625,0.480224609375,2012,Honda,Accord,EX,184000,clean,,,
66,7861897495,2500.0,0.66845703125,0.6533203125,0.7939453125,0.1456298828125,0.270263671875,0.43115234375,0.2047119140625,0.09942626953125,0.61083984375,0.5263671875,0.28173828125,2007,VW,Jetta,,,clean,,,
67,7861609841,10000.0,0.6708984375,0.373779296875,0.78857421875,0.1375732421875,0.1365966796875,0.10992431640625,0.054901123046875,0.11004638671875,0.303955078125,0.70068359375,0.31591796875,2012,Honda,Accord SE,SE,116000,clean,,,
68,7861600429,3750.0,0.11297607421875,0.246826171875,0.927734375,0.0308837890625,0.279541015625,0.2396240234375,0.388916015625,0.04541015625,0.269775390625,0.57177734375,0.271728515625,2006,Honda,Accord Hybrid,,182500,Clean,,6,
69,7861546396,2800.0,0.6474609375,0.2666015625,0.8427734375,0.2066650390625,0.69775390625,0.431640625,0.5283203125,0.60302734375,0.47314453125,0.779296875,0.72119140625,2004,Honda,Accord,,180000,clean,Manual,,
70,7861481493,6500.0,0.45263671875,0.282958984375,0.66015625,0.0372314453125,0.382080078125,0.283447265625,0.142578125,0.0673828125,0.43798828125,0.556640625,0.417236328125,2010,Honda,Accord,,150,clean,4 cycling,,
71,7861400576,2200.0,0.396484375,0.335693359375,0.6494140625,0.08355712890625,0.2548828125,0.2044677734375,0.09735107421875,0.10711669921875,0.309326171875,0.6298828125,0.2451171875,2004,Honda,Accord,,,,Automatic,4,
72,7861100558,24995.0,0.63671875,0.03765869140625,0.6337890625,0.129150390625,0.3564453125,0.2666015625,0.12017822265625,0.1885986328125,0.447265625,0.352294921875,0.79150390625,2018,Honda,Accord Touring Sedan,Touring,49000,,CVT,4,
73,7860968722,19500.0,0.476318359375,0.1612548828125,0.8564453125,0.057861328125,0.6181640625,0.216552734375,0.55810546875,0.3525390625,0.389892578125,0.434814453125,0.412109375,2014,Honda,Accord V6 EXL,,51000,clean,,6,
74,7860885983,12000.0,0.64697265625,0.364501953125,0.6806640625,0.353759765625,0.50390625,0.48681640625,0.32421875,0.40234375,0.5546875,0.7255859375,0.89404296875,2017,Honda,Accord Hybrid Touring,Touring,122300,branded/salvage,Automatic,4,2.0
75,7860826875,6500.0,0.65380859375,0.157958984375,0.8828125,0.11651611328125,0.54296875,0.21435546875,0.2391357421875,0.0823974609375,0.201904296875,0.74072265625,0.58251953125,2009,Honda,Accord,,181000,Branded/ Salvage,,,
76,7860826195,4000.0,0.34375,0.10479736328125,0.77294921875,0.13671875,0.5458984375,0.126953125,0.1507568359375,0.08831787109375,0.427001953125,0.55419921875,0.5810546875,,,,,,branded,Manual,6,
77,7860755432,4200.0,0.2548828125,0.12298583984375,0.93505859375,0.047088623046875,0.326904296875,0.2469482421875,0.224853515625,0.0278167724609375,0.263916015625,0.6376953125,0.325927734375,2001,Honda,Accord SE,SE,,clean,Manual,2,2.3
78,7860541623,4000.0,0.67626953125,0.167724609375,0.77490234375,0.1279296875,0.379638671875,0.38134765625,0.331298828125,0.238525390625,0.48193359375,0.7197265625,0.7109375,2005,Honda,Accord,,168000,,Automatic,4,
79,7860303943,6000.0,0.7412109375,0.33544921875,0.79638671875,0.1275634765625,0.5458984375,0.41796875,0.435791015625,0.54833984375,0.3955078125,0.61328125,0.75439453125,2007,Honda,Accord,,141000,clean,Automatic,4,
80,7860247121,6000.0,0.85595703125,0.433349609375,0.81787109375,0.2142333984375,0.331298828125,0.55615234375,0.352294921875,0.59326171875,0.5068359375,0.6591796875,0.70361328125,2012,Honda,Accord,,,Clean title,5-Speed Automatic with Overdrive,4,2.4
81,7860213792,2150.0,0.485595703125,0.1915283203125,0.736328125,0.1177978515625,0.6162109375,0.1806640625,0.1407470703125,0.0738525390625,0.369873046875,0.71435546875,0.2196044921875,2006,Honda,Accord,,240000,,Automatic,,
82,7860149395,2995.0,0.380615234375,0.28857421875,0.71240234375,0.3974609375,0.1611328125,0.04779052734375,0.043487548828125,0.08489990234375,0.440673828125,0.74755859375,0.1495361328125,2003,Honda,Accord,EX-L Coupe 2D,147823,,Automatic,6,3.0
83,7865658238,1875.0,0.140380859375,0.0870361328125,0.7685546875,0.03228759765625,0.342041015625,0.189453125,0.198486328125,0.318115234375,0.2264404296875,0.7861328125,0.2471923828125,2002,Honda,Accord EX,,203000,clean,Automatic,4,
84,7860090560,4500.0,0.3125,0.363525390625,0.8173828125,0.03717041015625,0.352783203125,0.59423828125,0.37939453125,0.05316162109375,0.322021484375,0.489013671875,0.2432861328125,,Honda,Accord lx,,300000,clean,,,
85,7860056269,7600.0,0.039886474609375,0.10943603515625,0.9521484375,0.061370849609375,0.68505859375,0.16357421875,0.02886962890625,0.025146484375,0.402099609375,0.7080078125,0.21337890625,2008,Honda,Accord,EX-L,97000,clean,,4,2.4
86,7860056070,4750.0,0.283203125,0.307861328125,0.8525390625,0.10552978515625,0.8623046875,0.446533203125,0.347412109375,0.34521484375,0.72216796875,0.65869140625,0.56103515625,2009,Honda,Accord EX-L,EX-L,153940,clean,Automatic,,
87,7865085013,13500.0,0.509765625,0.35498046875,0.853515625,0.2379150390625,0.489013671875,0.50927734375,0.42431640625,0.03997802734375,0.26171875,0.69189453125,0.78759765625,2011,Honda,Accord,,34141,clean,automatic,4,
88,7864921695,1.0,0.72509765625,0.529296875,0.54931640625,0.401611328125,0.45849609375,0.35888671875,0.2177734375,0.7109375,0.438232421875,0.52001953125,0.57275390625,2018,Honda,CRV Touring,Touring,131717,,Automatic,,
89,7859763699,3900.0,0.0159912109375,0.094970703125,0.8203125,0.0196990966796875,0.1456298828125,0.116455078125,0.1220703125,0.03546142578125,0.387451171875,0.490234375,0.1890869140625,1999,Honda,Accord LX,LX,,clean,Automatic,4,
90,7859753686,9950.0,0.300537109375,0.10137939453125,0.82177734375,0.064208984375,0.2841796875,0.450439453125,0.184814453125,0.277587890625,0.22021484375,0.67431640625,0.329833984375,2015,HONDA,ACCORD,LX SEDAN 4D,76400,,AUTOMATIC,4,2.4
91,7859533741,7500.0,0.363037109375,0.0732421875,0.81982421875,0.03033447265625,0.297607421875,0.377197265625,0.154296875,0.05169677734375,0.1011962890625,0.626953125,0.77783203125,2015,Honda,Accord,LX,153400,clean,,,
92,7859477451,3000.0,0.7666015625,0.332275390625,0.9697265625,0.111083984375,0.6435546875,0.83935546875,0.471435546875,0.2469482421875,0.42724609375,0.67529296875,0.6533203125,2000,Honda,Accord EX,EX,186402,clean,,,
93,7859045272,3600.0,0.6630859375,0.68017578125,0.9580078125,0.06744384765625,0.27099609375,0.56396484375,0.316162109375,0.1710205078125,0.7421875,0.470458984375,0.281494140625,2004,Honda,Accord LX,,204100,Clean,5-Speed Automatic,4,2.4
94,7859011111,2200.0,0.44580078125,0.1929931640625,0.86865234375,0.0462646484375,0.315185546875,0.1099853515625,0.05279541015625,0.0986328125,0.261474609375,0.57763671875,0.7685546875,2004,Honda,Accord,,220000,clean,,,
95,7858764778,13500.0,0.5634765625,0.1771240234375,0.8447265625,0.0736083984375,0.284423828125,0.2247314453125,0.242919921875,0.2481689453125,0.33935546875,0.5849609375,0.75732421875,2015,Honda,Accord,EX-L v6,121000,Clean,Automatic (assumed),6,
96,7863104702,1.0,0.368896484375,0.1490478515625,0.296875,0.40771484375,0.147705078125,0.0165557861328125,0.025238037109375,0.1385498046875,0.032928466796875,0.445068359375,0.4775390625,"['99-02', '03-05', '96-99', '00-05', '99-01', '02-07']","['Accord', 'Civic', 'Odyssey']","['Accord', 'Civic', 'Odyssey']","['4spd 3.0 V6', '5spd V6-4Cyl', '4spd 4Cyl', '4spd 4Cyl', '4spd 3.5 V6', '5spd 3.5 V6']",,,"['Automatic (4spd)', 'Manual (5spd)']","[6, 4]",
97,7863103472,1.0,0.279296875,0.1949462890625,0.2427978515625,0.375732421875,0.1373291015625,0.0035877227783203125,0.018798828125,0.0469970703125,0.1402587890625,0.491455078125,0.5927734375,99-02,Honda,Accord,3.0 V6 Accord,,,4spd Automatic,6,
98,7863103012,1.0,0.19677734375,0.183837890625,0.279052734375,0.331787109375,0.1693115234375,0.0100860595703125,0.022735595703125,0.0276031494140625,0.03375244140625,0.470947265625,0.7890625,99-02,Accord,,3.0 V6,,,4spd,6,
99,7858469647,9950.0,0.300537109375,0.10137939453125,0.82177734375,0.064208984375,0.2841796875,0.450439453125,0.184814453125,0.277587890625,0.22021484375,0.67431640625,0.329833984375,2015,HONDA,ACCORD,LX SEDAN 4D,76400,clean,AUTOMATIC,4,2.4
100,7865743561,21500.0,0.273681640625,0.77685546875,0.92822265625,0.330078125,0.57666015625,0.56494140625,0.3779296875,0.1982421875,0.521484375,0.54931640625,0.6171875,2018,Tesla,Model 3,,,,,,
101,7865740967,17998.0,0.68896484375,0.70263671875,0.87255859375,0.2724609375,0.59716796875,0.4296875,0.43212890625,0.345703125,0.44287109375,0.685546875,0.59228515625,2018,Mazda,3 Grand Touring Sedan,Grand Touring,,,,,
102,7865740688,7900.0,0.98681640625,0.42578125,0.381103515625,0.125732421875,0.41796875,0.221923828125,0.33837890625,0.344482421875,0.52490234375,0.7431640625,0.54248046875,2010,VW,Touareg,TDI,,,,,
103,7865730920,11500.0,0.5859375,0.306884765625,0.37939453125,0.12396240234375,0.8916015625,0.402099609375,0.360595703125,0.366943359375,0.427490234375,0.54541015625,0.77734375,2018,Chevrolet,Bolt Ev,,70000,,,,
104,7865729497,6900.0,0.666015625,0.417724609375,0.85205078125,0.06817626953125,0.7099609375,0.734375,0.12457275390625,0.120849609375,0.491943359375,0.81982421875,0.499755859375,2008,Mazda,3 Sedan,,104000,,Manual,,
105,7865728660,23500.0,0.76611328125,0.442138671875,0.70166015625,0.1348876953125,0.93408203125,0.372802734375,0.17138671875,0.3876953125,0.5830078125,0.7958984375,0.74169921875,2023,Toyota,Corolla LE Sedan Hybrid,LE,,,,,
106,7865620853,6550.0,0.837890625,0.1517333984375,0.5390625,0.0762939453125,0.76953125,0.36279296875,0.2099609375,0.1842041015625,0.31103515625,0.76123046875,0.424560546875,not available,Toyota,minivan,,not available,clean,,,
107,7858247772,17800.0,0.50146484375,0.16845703125,0.7216796875,0.1365966796875,0.5234375,0.1634521484375,0.0931396484375,0.0462646484375,0.350830078125,0.7587890625,0.75732421875,2020,Honda,Accord EX-L Hybrid,EX-L,51,clean,Automatic,,
108,7865425872,18500.0,0.95703125,0.302734375,0.03070068359375,0.0252838134765625,0.03045654296875,0.03759765625,0.03302001953125,0.1842041015625,0.1842041015625,0.53564453125,0.37060546875,2019,Chevy,Silverado,,55000,,,,
109,7865357418,3250.0,0.99169921875,0.08123779296875,0.363525390625,0.0236053466796875,0.268310546875,0.34423828125,0.21044921875,0.2088623046875,0.28955078125,0.76025390625,0.56298828125,2002,Ford,Explorer,Limited,155000,Clean,Automatic,8,
110,7865002874,3750.0,0.46826171875,0.2294921875,0.95263671875,0.04962158203125,0.32421875,0.2442626953125,0.1751708984375,0.2476806640625,0.3681640625,0.7109375,0.552734375,2006,Toyota,Camry Le,Le,225000,Clean,Automatic,4,2.4
111,7864974745,5950.0,0.69873046875,0.270751953125,0.95166015625,0.05023193359375,0.337158203125,0.685546875,0.2044677734375,0.0300750732421875,0.22412109375,0.63671875,0.72900390625,2003,Volvo,V70 Wagon,,73000,California Clean Title,Automatic,5,2.5
112,7864972219,2950.0,0.92626953125,0.267578125,0.69873046875,0.10693359375,0.65673828125,0.2159423828125,0.2091064453125,0.319580078125,0.43701171875,0.71728515625,0.52880859375,2006,Volvo,XC 90,,180000,Clean California title,Automatic,5,2.5
113,7864971130,1950.0,0.74462890625,0.1259765625,0.54345703125,0.0452880859375,0.91064453125,0.311279296875,0.471923828125,0.1231689453125,0.392333984375,0.5234375,0.35986328125,2011,Nissan,Leaf,,66000,California Clean Title,Automatic FWD,,
114,7864954334,7000.0,0.66357421875,0.58740234375,0.7880859375,0.2091064453125,0.5283203125,0.58154296875,0.255126953125,0.286376953125,0.342529296875,0.732421875,0.8544921875,2010,Ford,Fusion,SEL,,clean,Automatic,6,3
